time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-28T10:57:52.542Z,-29.8572,-177.1808,10,4.4,mb,,199,0.875,0.87,us,us7000ghnl,2022-04-09T20:19:14.040Z,"Kermadec Islands, New Zealand",earthquake,9.1,2,0.31,3,reviewed,us,us
2022-01-28T10:13:18.391Z,-24.8717,179.8637,511.24,4.2,mb,,145,4.798,0.59,us,us7000ghni,2022-04-09T20:19:14.040Z,south of the Fiji Islands,earthquake,13.7,8.8,0.128,17,reviewed,us,us
2022-01-28T08:03:27.957Z,-24.7429,179.7963,511.07,4.9,mb,,76,4.94,0.71,us,us7000gfsq,2022-04-09T20:19:13.040Z,,earthquake,12.3,8.2,0.06,89,reviewed,us,us
2022-01-28T06:57:32.418Z,-18.1016,-177.8471,644.77,4.7,mb,,125,3.781,0.56,us,us7000gfsd,2022-04-09T20:19:13.040Z,Fiji region,earthquake,15.8,13.3,0.11,25,reviewed,us,us
2022-01-28T05:58:43.347Z,-29.7068,-177.0159,10,4.6,mb,,199,0.904,0.44,us,us7000ghnb,2022-04-09T20:19:13.040Z,"Kermadec Islands, New Zealand",earthquake,11.3,2,0.206,9,reviewed,us,us
2022-01-28T05:03:45.377Z,-18.3849,-177.7411,632.36,4.6,mb,,70,4.051,0.62,us,us7000ghna,2022-04-09T20:19:13.040Z,Fiji region,earthquake,16.1,9.5,0.132,17,reviewed,us,us
2022-01-28T01:33:38.298Z,-20.6875,-175.4401,10,4.9,mb,,70,6.809,0.97,us,us7000gfqr,2022-04-09T20:19:12.040Z,"55 km NNW of Nuku‘alofa, Tonga",earthquake,10.1,1.7,0.05,129,reviewed,us,us
2022-01-28T01:29:23.833Z,-30.4354,-176.5813,10,4.6,mb,,184,1.649,0.73,us,us7000ghn6,2022-04-09T20:19:12.040Z,Kermadec Islands region,earthquake,8.3,1.9,0.316,4,reviewed,us,us
2022-01-28T00:53:43.686Z,-30.3645,-176.3979,10,4.7,mb,,149,1.719,0.78,us,us7000ghn5,2022-04-09T20:19:12.040Z,Kermadec Islands region,earthquake,6.7,1.9,0.159,12,reviewed,us,us
2022-01-27T23:18:41.650Z,-29.6088,-176.7518,10,4.9,mb,,106,1.076,0.53,us,us7000ghe4,2022-04-09T20:19:12.040Z,Kermadec Islands region,earthquake,6,1.8,0.086,43,reviewed,us,us
2022-01-27T22:22:29.707Z,-29.6826,-177.3602,10,4.9,mb,,76,0.643,0.82,us,us7000ghe1,2022-04-09T20:19:12.040Z,"Kermadec Islands, New Zealand",earthquake,8,1.8,0.08,49,reviewed,us,us
2022-01-27T22:18:56.600Z,-29.4612,-177.1905,10,4.9,mb,,70,0.667,0.9,us,us7000gg5d,2022-04-09T20:19:12.040Z,"Kermadec Islands, New Zealand",earthquake,5.6,1.8,0.095,35,reviewed,us,us
2022-01-27T15:25:19.792Z,-31.8922,-178.3249,35,4.6,mb,,172,2.644,0.8,us,us7000ghdp,2022-04-09T20:19:11.040Z,Kermadec Islands region,earthquake,10.1,1.8,0.152,13,reviewed,us,us
2022-01-27T11:14:22.133Z,-20.6757,-175.3475,10,4.7,mb,,124,6.883,0.61,us,us7000gg57,2022-04-09T20:19:10.040Z,"53 km NNW of Nuku‘alofa, Tonga",earthquake,15.1,1.9,0.094,34,reviewed,us,us
2022-01-27T06:40:05.543Z,-19.0992,-176.3135,6.2,6.2,mww,,45,5.069,0.51,us,us7000gfhb,2022-04-09T20:19:09.040Z,"220 km WNW of Pangai, Tonga",earthquake,8.9,3.5,0.059,28,reviewed,us,us
2022-01-27T02:08:51.196Z,-18.1423,-177.7383,599.59,4.7,mb,,46,3.83,0.6,us,us7000gffj,2022-04-09T20:19:09.040Z,Fiji region,earthquake,12,6.4,0.056,97,reviewed,us,us
2022-01-27T01:50:11.447Z,-25.9779,179.7845,500.62,4.4,mb,,89,3.853,0.55,us,us7000gfff,2022-04-09T20:19:09.040Z,south of the Fiji Islands,earthquake,11.2,6.9,0.052,106,reviewed,us,us
2022-01-27T00:55:32.090Z,-20.603,-175.4085,10,5,mb,,116,6.801,0.72,us,us7000gff6,2022-04-09T20:19:08.040Z,"63 km NNW of Nuku‘alofa, Tonga",earthquake,13.8,1.8,0.101,31,reviewed,us,us
2022-01-26T19:51:50.379Z,-32.6372,-178.8856,35,4.1,mb,,142,3.465,0.9,us,us7000ghct,2022-04-09T20:19:08.040Z,south of the Kermadec Islands,earthquake,7.4,2,0.198,7,reviewed,us,us
2022-01-26T18:34:40.842Z,-30.4081,-176.3595,10,4.6,mb,,187,1.773,0.84,us,us7000ghcl,2022-04-09T20:19:08.040Z,Kermadec Islands region,earthquake,14.2,1.4,0.193,10,reviewed,us,us
2022-01-26T17:23:29.030Z,-15.2721,-173.8123,35,4.5,mb,,133,4.276,0.75,us,us7000ghcr,2022-04-09T20:19:08.040Z,"75 km N of Hihifo, Tonga",earthquake,15.4,2,0.131,17,reviewed,us,us
2022-01-26T13:15:25.848Z,-17.3461,-172.3546,10,4.5,mb,,171,3.462,0.39,us,us7000ghck,2022-04-09T20:19:07.040Z,"217 km SE of Hihifo, Tonga",earthquake,11.9,1.9,0.222,6,reviewed,us,us
2022-01-26T09:39:49.349Z,-20.5225,-175.204,10,4.6,mb,,116,6.947,0.78,us,us7000gfe8,2022-04-09T20:19:06.040Z,"68 km N of Nuku‘alofa, Tonga",earthquake,15.8,1.9,0.133,17,reviewed,us,us
2022-01-26T05:39:54.296Z,-17.4327,-178.9765,530.16,4.3,mb,,125,2.85,0.82,us,us7000gf70,2022-04-09T20:19:06.040Z,"194 km ENE of Levuka, Fiji",earthquake,14.2,7.8,0.054,97,reviewed,us,us
2022-01-26T03:01:42.135Z,-31.5806,-179.8516,337.33,4.4,mb,,69,2.85,0.59,us,us7000ghby,2022-04-09T20:19:04.040Z,Kermadec Islands region,earthquake,11.4,7.5,0.126,18,reviewed,us,us
2022-01-25T23:34:22.056Z,-20.6587,-175.3833,10,4.9,mb,,142,6.834,0.96,us,us7000gf58,2022-04-09T20:19:03.040Z,"56 km NNW of Nuku‘alofa, Tonga",earthquake,13.5,1.9,0.102,30,reviewed,us,us
2022-01-25T17:20:46.449Z,-15.7462,-172.4756,10,4.7,mb,,99,1.945,0.69,us,us7000gf0y,2022-04-09T20:19:02.040Z,"143 km E of Hihifo, Tonga",earthquake,11.6,1.9,0.087,40,reviewed,us,us
2022-01-25T12:25:49.320Z,-20.7441,-175.3524,10,4.5,mb,,124,6.907,0.65,us,us7000ggzy,2022-04-09T20:19:02.040Z,"46 km NNW of Nuku‘alofa, Tonga",earthquake,15.3,1.9,0.172,10,reviewed,us,us
2022-01-25T03:38:06.075Z,-29.5693,-176.8581,10,4.8,mb,,118,0.976,0.59,us,us7000get0,2022-04-09T20:19:00.040Z,Kermadec Islands region,earthquake,7.7,1.8,0.093,36,reviewed,us,us
2022-01-25T03:25:24.760Z,-15.8467,-173.7454,105.73,5.2,mww,,58,2.704,0.86,us,us7000gesz,2022-04-09T20:19:00.040Z,"13 km NNE of Hihifo, Tonga",earthquake,8,4.6,0.086,13,reviewed,us,us
2022-01-24T23:29:36.551Z,-20.6853,-175.4588,10,4.8,mb,,107,6.792,0.85,us,us7000geqs,2022-04-09T20:18:59.040Z,Tonga,earthquake,13.2,1.9,0.055,102,reviewed,us,us
2022-01-24T21:17:00.071Z,-20.496,-175.4929,131.11,4.9,mb,,152,6.645,0.73,us,us7000gep3,2022-04-09T20:18:59.040Z,"77 km NNW of Nuku‘alofa, Tonga",earthquake,14.4,6.7,0.09,41,reviewed,us,us
2022-01-24T20:25:46.817Z,-37.3147,179.8734,10,5.2,mb,,57,1.271,1.11,us,us7000genk,2022-04-09T20:18:59.040Z,"221 km NE of Gisborne, New Zealand",earthquake,8.6,1.8,0.072,64,reviewed,us,us
2022-01-24T13:49:44.712Z,-18.9741,-177.4525,584.56,4.3,mb,,132,4.44,0.54,us,us7000ggqx,2022-04-09T20:18:58.040Z,Fiji region,earthquake,10.2,6.6,0.094,33,reviewed,us,us
2022-01-24T13:34:18.254Z,-17.4691,-178.9102,582.66,4.3,mb,,223,2.909,0.36,us,us7000ggqy,2022-04-09T20:18:57.040Z,"199 km ENE of Levuka, Fiji",earthquake,21.6,6,0.133,16,reviewed,us,us
2022-01-24T12:40:04.708Z,-33.9105,-179.4432,54.64,4.8,mb,,88,4.077,0.79,us,us7000gejn,2022-04-09T20:18:57.040Z,south of the Kermadec Islands,earthquake,5,6.6,0.1,31,reviewed,us,us
2022-01-24T11:36:30.688Z,-20.8419,-175.4082,10,4.7,mb,,86,6.9,0.54,us,us7000gejk,2022-04-09T20:18:57.040Z,"39 km NNW of Nuku‘alofa, Tonga",earthquake,11.9,1.8,0.063,76,reviewed,us,us
2022-01-24T11:23:38.907Z,-31.5017,-179.9982,411.12,4.5,mb,,76,2.864,0.55,us,us7000gej8,2022-04-09T20:18:57.040Z,Kermadec Islands region,earthquake,12.8,8.4,0.095,32,reviewed,us,us
2022-01-24T10:28:12.667Z,-18.2017,-175.2454,227.71,4.4,mb,,123,4.755,0.82,us,us7000geiy,2022-04-09T20:18:57.040Z,"142 km WNW of Neiafu, Tonga",earthquake,10,3.2,0.098,30,reviewed,us,us
2022-01-24T02:03:14.843Z,-20.7014,-175.5598,10,4.8,mb,,96,6.712,1.07,us,us7000gegr,2022-04-09T20:18:56.040Z,Tonga,earthquake,13,1.9,0.074,57,reviewed,us,us
2022-01-23T18:19:47.815Z,-18.436,176.3294,10,4.7,mb,,71,1.777,1.07,us,us7000ggni,2022-04-09T20:18:55.040Z,"134 km WSW of Nadi, Fiji",earthquake,5.9,1.8,0.092,36,reviewed,us,us
2022-01-23T15:11:06.326Z,-29.8269,-179.4256,331.36,4.1,mb,,89,1.427,0.48,us,us7000ggnn,2022-04-09T20:18:54.040Z,Kermadec Islands region,earthquake,11.3,7.7,0.301,3,reviewed,us,us
2022-01-23T14:45:56.474Z,-17.7611,-174.2007,163.83,4.2,mb,,144,4.481,0.29,us,us7000ggnb,2022-04-09T20:18:54.040Z,"101 km NNW of Neiafu, Tonga",earthquake,12.6,8.9,0.167,10,reviewed,us,us
2022-01-23T14:38:36.428Z,-20.6497,-177.4838,458.49,4.2,mb,,140,5.112,0.99,us,us7000ggna,2022-04-09T20:18:54.040Z,Fiji region,earthquake,13.6,7.8,0.125,18,reviewed,us,us
2022-01-23T14:22:06.822Z,-19.5367,-177.5109,571.3,4.2,mb,,135,4.568,0.43,us,us7000ggn8,2022-04-09T20:18:54.040Z,"299 km NW of Haveluloto, Tonga",earthquake,15.3,8.3,0.091,36,reviewed,us,us
2022-01-23T12:38:32.414Z,-22.5244,-176.1285,10,4.5,mb,,127,7.244,0.46,us,us7000ggn5,2022-04-09T20:18:53.040Z,"177 km SW of Vaini, Tonga",earthquake,12.7,1.9,0.121,20,reviewed,us,us
2022-01-23T12:24:03.943Z,-20.8225,-175.4951,10,4.6,mb,,116,6.819,0.43,us,us7000gedn,2022-04-09T20:18:53.040Z,"46 km NW of Nuku‘alofa, Tonga",earthquake,6.3,1.9,0.073,56,reviewed,us,us
2022-01-22T21:21:26.756Z,-20.5567,-175.3629,10,4.8,mb,,85,6.822,0.44,us,us7000gea6,2022-04-09T20:18:51.040Z,"66 km NNW of Nuku‘alofa, Tonga",earthquake,13.6,1.9,0.139,16,reviewed,us,us
2022-01-22T20:47:45.577Z,-20.3069,-173.3128,10,4.4,mb,,167,6.528,1.02,us,us7000gfy0,2022-04-09T20:18:51.040Z,"121 km ESE of Pangai, Tonga",earthquake,12.5,1.7,0.179,9,reviewed,us,us
2022-01-22T17:42:50.145Z,-29.9817,-178.3316,10,4.5,mb,,153,0.801,0.99,us,us7000gfxt,2022-04-09T20:18:50.040Z,"Kermadec Islands, New Zealand",earthquake,11.4,2,0.18,11,reviewed,us,us
2022-01-22T15:27:39.041Z,-22.2588,-179.4521,580.96,4.2,mb,,90,5.066,0.78,us,us7000ger3,2022-04-09T20:18:50.040Z,south of the Fiji Islands,earthquake,13.9,8.1,0.125,18,reviewed,us,us
2022-01-22T14:53:39.062Z,-22.4272,-179.3434,592.38,4.2,mb,,112,6.925,0.35,us,us7000gfxn,2022-04-09T20:18:49.040Z,south of the Fiji Islands,earthquake,11.3,10.8,0.108,24,reviewed,us,us
2022-01-22T11:09:33.695Z,-20.6585,-175.4862,10,4.6,mb,,124,6.757,0.42,us,us7000gea1,2022-04-09T20:18:49.040Z,"60 km NNW of Nuku‘alofa, Tonga",earthquake,14,1.9,0.112,24,reviewed,us,us
2022-01-22T09:23:40.365Z,-17.9759,-173.4719,35,4.8,mb,,70,4.358,0.96,us,us7000ge70,2022-04-09T20:18:49.040Z,"92 km NE of Neiafu, Tonga",earthquake,5.4,1.9,0.042,187,reviewed,us,us
2022-01-22T05:12:33.846Z,-20.7797,-175.3928,10,4.7,mb,,124,6.887,0.65,us,us7000ge5z,2022-04-09T20:18:47.040Z,"44 km NNW of Nuku‘alofa, Tonga",earthquake,9.2,1.9,0.207,7,reviewed,us,us
2022-01-22T02:49:58.247Z,-24.6662,-179.2728,534.04,4.3,mb,,200,4.734,0.66,us,us7000gfx6,2022-04-09T20:18:47.040Z,south of the Fiji Islands,earthquake,16.9,7,0.147,15,reviewed,us,us
2022-01-22T00:50:44.434Z,-20.7912,-175.3503,10,4.7,mb,,136,6.928,0.55,us,us7000gfx5,2022-04-09T20:18:46.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,7.7,1.9,0.183,9,reviewed,us,us
2022-01-21T23:54:31.270Z,-21.6584,-178.0577,391.87,4.3,mb,,70,5.346,0.84,us,us7000ge2f,2022-04-01T17:40:27.040Z,Fiji region,earthquake,9.1,6.8,0.101,28,reviewed,us,us
2022-01-21T19:50:43.863Z,-20.6829,-175.4053,10,4.8,mb,,124,6.836,0.68,us,us7000ge1p,2022-04-01T17:40:27.040Z,"54 km NNW of Nuku‘alofa, Tonga",earthquake,14.2,1.8,0.114,24,reviewed,us,us
2022-01-21T19:06:27.205Z,-21.8498,-178.8494,621.57,4.1,mb,,228,5.018,0.57,us,us7000gfwh,2022-04-01T17:40:37.040Z,Fiji region,earthquake,24.6,20.6,0.198,9,reviewed,us,us
2022-01-21T17:55:00.591Z,-29.8472,-179.2113,321.79,4.7,mb,,67,1.267,0.65,us,us7000gdyw,2022-04-01T17:40:26.040Z,Kermadec Islands region,earthquake,9.3,5.3,0.056,105,reviewed,us,us
2022-01-21T16:18:38.087Z,-20.9109,-178.0696,524.68,4.7,mb,,149,4.829,0.98,us,us7000gfwg,2022-04-01T17:40:37.040Z,"298 km W of Haveluloto, Tonga",earthquake,13.6,8.8,0.123,20,reviewed,us,us
2022-01-21T16:11:52.524Z,-33.9144,179.1925,208.95,4.5,mb,,87,3.71,1,us,us7000gdx1,2022-04-01T17:40:25.040Z,south of the Kermadec Islands,earthquake,10.7,7,0.135,18,reviewed,us,us
2022-01-21T15:43:24.526Z,-27.8354,-176.9622,10,5.1,mb,,72,1.652,0.86,us,us7000gdwv,2022-04-01T17:40:25.040Z,Kermadec Islands region,earthquake,7.7,1.8,0.044,170,reviewed,us,us
2022-01-21T15:13:36.476Z,-17.8843,-178.5017,546.91,4.4,mb,,86,3.285,1.09,us,us7000gdvg,2022-04-01T17:40:25.040Z,"231 km E of Levuka, Fiji",earthquake,9.4,6.7,0.063,72,reviewed,us,us
2022-01-21T13:22:33.349Z,-20.8063,-175.3906,10,4.9,mb,,86,6.9,0.58,us,us7000ge1f,2022-04-01T17:40:27.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,10.4,1.9,0.149,14,reviewed,us,us
2022-01-21T08:12:24.843Z,-19.5274,-177.6046,568.8,4.3,mb,,123,4.482,0.68,us,us7000gfvt,2022-04-01T17:40:37.040Z,Fiji region,earthquake,13.4,10.8,0.148,13,reviewed,us,us
2022-01-21T05:45:58.022Z,-20.7721,-175.2946,10,4.7,mb,,123,6.967,0.65,us,us7000gdrz,2022-04-01T17:40:24.040Z,"41 km NNW of Nuku‘alofa, Tonga",earthquake,14.6,1.8,0.147,14,reviewed,us,us
2022-01-21T04:11:15.628Z,-20.3926,-178.147,550.16,4.2,mb,,137,4.455,0.46,us,us7000gfvr,2022-04-01T17:40:37.040Z,Fiji region,earthquake,13.3,7.6,0.136,17,reviewed,us,us
2022-01-20T23:33:52.506Z,-20.4834,-175.4169,10,4.7,mb,,100,6.747,0.71,us,us7000gdpt,2022-04-01T17:40:23.040Z,"76 km NNW of Nuku‘alofa, Tonga",earthquake,16,1.9,0.115,23,reviewed,us,us
2022-01-20T20:05:28.754Z,-20.8464,-175.3889,10,4.8,mb,,124,6.919,0.5,us,us7000gdmq,2022-04-01T17:40:23.040Z,"37 km NNW of Nuku‘alofa, Tonga",earthquake,14.1,1.8,0.06,85,reviewed,us,us
2022-01-20T19:13:52.145Z,-38.1236,176.7283,144.22,4.6,mb,,66,0.33,0.85,us,us7000gdma,2022-04-01T17:40:23.040Z,"3 km SE of Kawerau, New Zealand",earthquake,7.2,5.3,0.136,16,reviewed,us,us
2022-01-20T17:10:02.331Z,-20.5432,-175.3699,10,4.8,mb,,124,6.811,0.72,us,us7000gdpe,2022-04-01T17:40:23.040Z,Tonga,earthquake,15.4,1.1,0.085,47,reviewed,us,us
2022-01-20T16:31:11.509Z,-17.9264,-178.3824,616.13,4.1,mb,,182,3.4,0.33,us,us7000gfvb,2022-04-01T17:40:36.040Z,"244 km E of Levuka, Fiji",earthquake,6.4,12.4,0.127,23,reviewed,us,us
2022-01-20T14:44:33.734Z,-29.9655,-177.6397,35,4.5,mb,,174,0.742,0.92,us,us7000gfun,2022-04-01T17:40:36.040Z,"Kermadec Islands, New Zealand",earthquake,12,2,0.14,15,reviewed,us,us
2022-01-20T13:03:07.947Z,-30.5768,-178.0529,38.39,5.2,mb,,67,1.315,1.02,us,us7000gdin,2022-04-01T17:40:21.040Z,"Kermadec Islands, New Zealand",earthquake,10.5,5.5,0.047,146,reviewed,us,us
2022-01-20T10:32:30.058Z,-20.8099,-175.428,10,4.7,mb,,124,6.87,0.43,us,us7000gfuf,2022-04-01T17:40:36.040Z,"43 km NNW of Nuku‘alofa, Tonga",earthquake,13.1,1.8,0.086,41,reviewed,us,us
2022-01-20T08:29:43.829Z,-20.6814,-175.5832,10,4.6,mb,,76,6.684,0.69,us,us7000gdqc,2022-04-01T17:40:23.040Z,"64 km NW of Nuku‘alofa, Tonga",earthquake,15.7,1.9,0.117,22,reviewed,us,us
2022-01-20T05:54:42.629Z,-18.0745,-177.9595,621.14,4.4,mb,,124,3.748,0.66,us,us7000gdfk,2022-04-01T17:40:21.040Z,"288 km E of Levuka, Fiji",earthquake,14.3,8.8,0.074,53,reviewed,us,us
2022-01-20T05:32:37.910Z,-20.8265,-175.3706,10,4.6,mb,,124,6.926,0.34,us,us7000gfvf,2022-04-01T17:40:36.040Z,"38 km NNW of Nuku‘alofa, Tonga",earthquake,12.8,1.9,0.098,32,reviewed,us,us
2022-01-20T05:32:16.883Z,-20.9031,-175.3265,10,5,mb,,111,6.996,0.53,us,us7000gfug,2022-04-01T17:40:36.040Z,"29 km NNW of Nuku‘alofa, Tonga",earthquake,11.2,1.8,0.199,10,reviewed,us,us
2022-01-20T03:06:12.570Z,-20.7028,-175.3846,10,4.6,mb,,129,6.862,0.6,us,us7000gdqg,2022-04-01T17:40:23.040Z,"51 km NNW of Nuku‘alofa, Tonga",earthquake,15.9,1.9,0.182,9,reviewed,us,us
2022-01-19T23:23:50.871Z,-20.6009,-175.5488,10,4.9,mb,,86,6.68,0.86,us,us7000gdcz,2022-04-01T17:40:20.040Z,"69 km NNW of Nuku‘alofa, Tonga",earthquake,12,1.9,0.101,31,reviewed,us,us
2022-01-19T22:45:51.784Z,-23.7209,-179.8345,528.81,4.3,mb,,121,5.778,0.42,us,us7000gfle,2022-04-01T17:40:35.040Z,south of the Fiji Islands,earthquake,14.8,6.3,0.153,12,reviewed,us,us
2022-01-19T20:18:10.350Z,-20.574,-175.4495,10,4.6,mb,,124,6.755,0.47,us,us7000gdqq,2022-04-01T17:40:23.040Z,"67 km NNW of Nuku‘alofa, Tonga",earthquake,7.4,1.9,0.073,57,reviewed,us,us
2022-01-19T18:22:17.251Z,-20.7147,-175.4907,10,4.7,mb,,124,6.777,0.66,us,us7000gdqu,2022-04-01T17:40:23.040Z,"55 km NNW of Nuku‘alofa, Tonga",earthquake,14.3,1.9,0.068,68,reviewed,us,us
2022-01-19T18:00:21.185Z,-25.425,179.6069,521.41,4.4,mb,,53,4.409,0.9,us,us7000gd8b,2022-04-01T17:40:19.040Z,south of the Fiji Islands,earthquake,12,2.5,0.11,24,reviewed,us,us
2022-01-19T14:38:39.099Z,-20.5917,-175.3746,10,4.8,mb,,136,6.826,0.98,us,us7000ge5m,2022-04-01T17:40:28.040Z,"63 km NNW of Nuku‘alofa, Tonga",earthquake,7.3,1.9,0.135,17,reviewed,us,us
2022-01-19T13:07:11.912Z,-30.5325,-177.3725,10,4.3,mb,,201,1.352,0.44,us,us7000gfl0,2022-04-01T17:40:35.040Z,"Kermadec Islands, New Zealand",earthquake,15.6,2,0.2,8,reviewed,us,us
2022-01-19T11:37:50.085Z,-20.5633,-175.3423,10,4.6,mb,,83,6.762,0.47,us,us7000gdqy,2022-04-01T17:40:23.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,11.4,1.8,0.102,37,reviewed,us,us
2022-01-19T09:18:56.490Z,-20.4849,-175.4461,10,4.6,mb,,126,6.723,0.77,us,us7000gdzy,2022-04-01T17:40:26.040Z,"76 km NNW of Nuku‘alofa, Tonga",earthquake,10.7,1.9,0.098,31,reviewed,us,us
2022-01-19T07:48:56.979Z,-20.5827,-175.3163,10,4.8,mb,,170,6.873,0.56,us,us7000gdp8,2022-04-01T17:40:23.040Z,"62 km N of Nuku‘alofa, Tonga",earthquake,6.5,1.9,0.085,47,reviewed,us,us
2022-01-19T07:15:50.986Z,-32.5205,-177.868,10,4.6,mb,,167,3.248,1.1,us,us7000gfki,2022-04-01T17:40:35.040Z,south of the Kermadec Islands,earthquake,12.4,2,0.164,11,reviewed,us,us
2022-01-19T05:34:39.672Z,-20.5241,-175.5531,10,4.6,mb,,124,6.646,0.9,us,us7000gdzh,2022-04-01T17:40:26.040Z,"77 km NNW of Nuku‘alofa, Tonga",earthquake,14.8,1.9,0.086,40,reviewed,us,us
2022-01-19T04:52:50.648Z,-17.2563,-174.2262,68.76,4.6,mb,,72,4.077,0.39,us,us7000gfkp,2022-04-01T17:40:35.040Z,"151 km SSW of Hihifo, Tonga",earthquake,10.8,6.2,0.116,22,reviewed,us,us
2022-01-19T03:37:29.686Z,-20.4401,-175.3146,10,4.6,mb,,86,6.82,0.66,us,us7000gdf7,2022-04-01T17:40:20.040Z,"78 km N of Nuku‘alofa, Tonga",earthquake,13.2,1.9,0.077,58,reviewed,us,us
2022-01-19T02:10:07.695Z,-20.5986,-175.4614,10,4.6,mb,,155,6.754,0.44,us,us7000gdza,2022-04-01T17:40:26.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,11.5,2,0.092,36,reviewed,us,us
2022-01-19T01:47:55.386Z,-32.2778,-178.1593,10,4.7,mb,,176,3.013,0.74,us,us7000gd2e,2022-04-01T17:40:18.040Z,south of the Kermadec Islands,earthquake,9.2,1.9,0.165,13,reviewed,us,us
2022-01-19T01:16:40.713Z,-20.713,-175.3207,10,4.8,mb,,124,6.921,0.56,us,us7000gd26,2022-04-01T17:40:18.040Z,"48 km NNW of Nuku‘alofa, Tonga",earthquake,13.9,1.9,0.062,83,reviewed,us,us
2022-01-18T23:49:14.812Z,-20.5857,-175.4168,10,4.8,mb,,124,6.787,0.62,us,us7000ge5h,2022-04-01T17:40:28.040Z,"65 km NNW of Nuku‘alofa, Tonga",earthquake,14.9,1.9,0.071,61,reviewed,us,us
2022-01-18T22:52:59.231Z,-20.8097,-175.3568,10,4.9,mb,,124,6.93,1.1,us,us7000gfaz,2022-04-01T17:40:34.040Z,"39 km NNW of Nuku‘alofa, Tonga",earthquake,15.2,1.9,0.155,13,reviewed,us,us
2022-01-18T22:01:11.667Z,-20.9826,-175.3889,10,4.6,mb,,124,6.978,0.62,us,us7000gde9,2022-04-01T17:40:20.040Z,"26 km NW of Nuku‘alofa, Tonga",earthquake,9,1.9,0.129,18,reviewed,us,us
2022-01-18T20:17:45.905Z,-20.7045,-175.3685,10,4.7,mb,,124,6.877,0.63,us,us7000ge57,2022-04-01T17:40:27.040Z,"51 km NNW of Nuku‘alofa, Tonga",earthquake,11.2,1.8,0.108,26,reviewed,us,us
2022-01-18T19:06:30.113Z,-20.583,-175.5536,10,4.5,mb,,124,6.669,0.43,us,us7000gfaw,2022-04-01T17:40:34.040Z,"71 km NNW of Nuku‘alofa, Tonga",earthquake,6.2,1.9,0.151,16,reviewed,us,us
2022-01-18T17:59:54.348Z,-20.645,-175.5857,10,4.9,mb,,124,6.667,0.71,us,us7000gcz2,2022-04-01T17:40:17.040Z,"67 km NW of Nuku‘alofa, Tonga",earthquake,10.4,1.8,0.059,94,reviewed,us,us
2022-01-18T16:51:05.739Z,-20.6626,-175.4494,10,4.6,mb,,124,6.79,1.06,us,us7000ge50,2022-04-01T17:40:27.040Z,"58 km NNW of Nuku‘alofa, Tonga",earthquake,9.8,1.9,0.173,10,reviewed,us,us
2022-01-18T16:39:07.824Z,-24.4456,-179.6417,502.15,4.4,mb,,152,7.006,0.29,us,us7000gfap,2022-04-01T17:40:34.040Z,south of the Fiji Islands,earthquake,17.7,9.8,0.134,17,reviewed,us,us
2022-01-18T16:07:23.473Z,-25.1329,-179.3363,394.74,3.9,mb,,157,4.301,0.44,us,us7000gfam,2022-04-01T17:40:34.040Z,south of the Fiji Islands,earthquake,10.9,12.1,0.194,7,reviewed,us,us
2022-01-18T15:37:40.830Z,-20.5181,-175.7874,10,4.6,mb,,124,6.443,0.78,us,us7000gfal,2022-04-01T17:40:34.040Z,"91 km NW of Nuku‘alofa, Tonga",earthquake,7.1,1.9,0.094,34,reviewed,us,us
2022-01-18T15:04:44.215Z,-17.717,-178.5837,571.61,4.2,mb,,122,3.205,0.47,us,us7000gfak,2022-04-01T17:40:34.040Z,"225 km E of Levuka, Fiji",earthquake,16.4,9.4,0.084,40,reviewed,us,us
2022-01-18T14:31:50.827Z,-20.6843,-175.3304,10,4.6,mb,,157,6.901,0.85,us,us7000gdyh,2022-04-01T17:40:26.040Z,"52 km NNW of Nuku‘alofa, Tonga",earthquake,10.9,1.9,0.085,45,reviewed,us,us
2022-01-18T13:31:24.848Z,-18.3957,-178.213,592.24,4.3,mb,,88,3.61,0.72,us,us7000gfan,2022-04-01T17:40:34.040Z,"263 km E of Levuka, Fiji",earthquake,15.7,4.5,0.113,22,reviewed,us,us
2022-01-18T13:17:12.932Z,-20.8144,-175.4581,10,4.8,mb,,146,6.846,0.6,us,us7000gcvu,2022-04-01T17:40:16.040Z,"44 km NW of Nuku‘alofa, Tonga",earthquake,10.7,1.8,0.055,104,reviewed,us,us
2022-01-18T12:06:14.972Z,-20.6887,-175.6341,10,4.5,mb,,124,6.644,0.8,us,us7000gfac,2022-04-01T17:40:34.040Z,"67 km NW of Nuku‘alofa, Tonga",earthquake,5.9,1.9,0.192,8,reviewed,us,us
2022-01-18T11:03:55.094Z,-20.614,-175.6062,10,4.6,mb,,124,6.637,0.36,us,us7000gcuy,2022-04-01T17:40:16.040Z,"71 km NW of Nuku‘alofa, Tonga",earthquake,12.5,1.9,0.073,57,reviewed,us,us
